+2025-09-04 23:31:07,157 [0.0021719932556152344] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-04 23:43:19,466 [732.3117270469666] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:19,536 [732.3811616897583] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-04 23:43:19,536 [732.3811616897583] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-04 23:43:19,537 [732.3821585178375] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:19,586 [732.4319679737091] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:19,586 [732.4319679737091] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:19,586 [732.4319679737091] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:19,586 [732.4319679737091] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:19,704 [732.5494809150696] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:19,722 [732.567031621933] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:19,972 [732.817703962326] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-04 23:43:19,972 [732.817703962326] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-04 23:43:20,464 [733.3094832897186] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-04 23:43:20,464 [733.3094832897186] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:20,601 [733.4461596012115] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:20,711 [733.5561921596527] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:20,712 [733.5576195716858] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:20,730 [733.5758078098297] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:20,730 [733.5758078098297] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:20,831 [733.676899433136] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:20,831 [733.676899433136] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:20,831 [733.676899433136] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:20,894 [733.7398490905762] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:20,958 [733.8031494617462] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:21,908 [734.7534410953522] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:21,908 [734.7534410953522] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:21,960 [734.8056433200836] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:21,960 [734.8056433200836] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:22,079 [734.9245488643646] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:22,079 [734.9245488643646] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:22,079 [734.9245488643646] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:22,191 [735.0360109806061] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:22,222 [735.0674068927765] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:23,197 [736.04239320755] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:23,198 [736.0434372425079] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:23,226 [736.0714964866638] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:23,226 [736.0714964866638] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:23,374 [736.2195382118225] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:23,374 [736.2195382118225] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:23,374 [736.2195382118225] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:23,437 [736.282016992569] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:23,486 [736.3314077854156] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:24,445 [737.290034532547] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:24,445 [737.290034532547] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:24,490 [737.335830450058] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:24,490 [737.335830450058] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:24,595 [737.440486907959] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:24,637 [737.4821200370789] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:24,637 [737.4821200370789] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:24,637 [737.4821200370789] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:24,715 [737.5607042312622] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:24,720 [737.5657069683075] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:24,759 [737.6046395301819] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:25,631 [738.4767034053802] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-04 23:43:25,631 [738.4767034053802] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-04 23:43:25,631 [738.4767034053802] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:25,716 [738.5619213581085] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:25,716 [738.5619213581085] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:25,770 [738.6154842376709] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:25,770 [738.6154842376709] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:25,869 [738.7145385742188] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:25,869 [738.7145385742188] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:25,869 [738.7145385742188] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:25,950 [738.795380115509] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:25,997 [738.8423492908478] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:26,115 [738.9604258537292] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-04 23:43:26,115 [738.9604258537292] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-04 23:43:26,601 [739.4463212490082] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-04 23:43:26,617 [739.4622564315796] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:26,726 [739.571569442749] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:26,952 [739.7974615097046] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:26,952 [739.7974615097046] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:27,005 [739.8502767086029] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:27,005 [739.8502767086029] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:27,121 [739.9661405086517] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:27,121 [739.9661405086517] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:27,121 [739.9661405086517] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:27,154 [739.9997246265411] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:27,248 [740.0936501026154] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:28,157 [741.0027213096619] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:28,157 [741.0027213096619] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:28,250 [741.0959055423737] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:28,250 [741.0959055423737] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:28,374 [741.2198188304901] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:28,374 [741.2198188304901] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:28,374 [741.2198188304901] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:28,392 [741.2370731830597] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:28,507 [741.3520565032959] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:29,401 [742.2460803985596] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:29,401 [742.2460803985596] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:29,514 [742.3599560260773] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:29,514 [742.3599560260773] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:29,610 [742.4552841186523] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:29,610 [742.4552841186523] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:29,610 [742.4552841186523] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:29,657 [742.5029287338257] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:43:29,726 [742.5716979503632] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:29,741 [742.5866739749908] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:29,852 [742.6977987289429] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:30,659 [743.5042943954468] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:43:30,659 [743.5042943954468] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:43:30,749 [743.5948693752289] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:43:30,749 [743.5948693752289] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:43:30,889 [743.7343111038208] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:43:30,889 [743.7343111038208] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
