+2025-09-07 17:46:09,131 [0.008580684661865234] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-07 17:47:23,098 [73.97628426551819] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:23,199 [74.07642602920532] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:23,222 [74.10012125968933] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:23,370 [74.24737477302551] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-07 17:47:23,379 [74.25674986839294] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:23,496 [74.37352538108826] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:23,526 [74.40420293807983] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:23,526 [74.40420293807983] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:23,650 [74.5276210308075] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:23,650 [74.5276210308075] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:23,650 [74.5276210308075] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:23,776 [74.65393614768982] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:24,203 [75.08123731613159] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:24,203 [75.08123731613159] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:24,457 [75.33463430404663] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:24,791 [75.6691792011261] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:24,791 [75.6691792011261] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:24,950 [75.82787084579468] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:24,950 [75.82787084579468] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:24,950 [75.82787084579468] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:25,068 [75.94579887390137] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:25,463 [76.3411180973053] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:25,463 [76.3411180973053] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:25,702 [76.58013916015625] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:26,071 [76.94887328147888] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:26,071 [76.94887328147888] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:26,216 [77.09348845481873] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:26,216 [77.09348845481873] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:26,216 [77.09348845481873] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:26,344 [77.22151231765747] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:26,709 [77.58656978607178] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:26,709 [77.58656978607178] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:26,966 [77.84362459182739] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:27,359 [78.2371563911438] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:27,359 [78.2371563911438] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:27,532 [78.41007423400879] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:27,532 [78.41007423400879] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:27,532 [78.41007423400879] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:27,674 [78.55165648460388] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:27,971 [78.84910583496094] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:27,971 [78.84910583496094] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:28,226 [79.10375475883484] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:28,232 [79.10977625846863] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:28,362 [79.23957395553589] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:28,512 [79.38934063911438] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-07 17:47:28,512 [79.38934063911438] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-07 17:47:28,512 [79.38934063911438] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:28,675 [79.55311155319214] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:28,675 [79.55311155319214] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:28,813 [79.6903223991394] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:28,816 [79.69406771659851] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:28,816 [79.69406771659851] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:28,922 [79.79977202415466] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:28,971 [79.84833860397339] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-07 17:47:28,971 [79.84833860397339] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-07 17:47:29,234 [80.11194920539856] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:29,235 [80.11246299743652] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:29,461 [80.3388557434082] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:29,461 [80.3388557434082] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-07 17:47:29,477 [80.3549473285675] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:29,584 [80.4614508152008] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:29,932 [80.80984020233154] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:29,932 [80.80984020233154] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:30,125 [81.00295734405518] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:30,125 [81.00295734405518] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:30,125 [81.00295734405518] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:30,252 [81.12938475608826] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:30,468 [81.3462028503418] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:30,468 [81.3462028503418] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:30,679 [81.55688953399658] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:31,253 [82.13109636306763] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:31,253 [82.13109636306763] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:31,377 [82.25452756881714] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:31,377 [82.25452756881714] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:31,377 [82.25452756881714] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:31,519 [82.39663648605347] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:31,687 [82.56454682350159] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:31,687 [82.56454682350159] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:31,884 [82.7621111869812] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:32,522 [83.39983749389648] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:32,522 [83.39983749389648] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:32,663 [83.54070949554443] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:32,676 [83.55380058288574] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:32,676 [83.55380058288574] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:32,802 [83.67990851402283] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:32,890 [83.768230676651] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:32,890 [83.768230676651] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:33,119 [83.99694085121155] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:33,364 [84.2415611743927] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:33,500 [84.37787318229675] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:33,812 [84.68970394134521] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:33,812 [84.68970394134521] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:33,956 [84.833669424057] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:33,956 [84.833669424057] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:33,956 [84.833669424057] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:34,083 [84.96043992042542] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-07 17:47:34,133 [85.01108908653259] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-07 17:47:34,133 [85.01108908653259] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:34,333 [85.21051692962646] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-07 17:47:34,592 [85.4700939655304] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-07 17:47:34,592 [85.4700939655304] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-07 17:47:34,592 [85.4700939655304] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-07 17:47:35,090 [85.96755337715149] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-07 17:47:35,090 [85.96755337715149] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-07 17:47:35,141 [86.01843595504761] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-07 17:47:35,141 [86.01843595504761] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-07 17:47:35,251 [86.12879776954651] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=db75fa9f-47b5-4f15-b62a-9eabd11c2782&minutes=1440&maxCount=1 HTTP/1.1" 200 None
